Año,Municipio,Bien jurídico afectado,Tipo de delito,Subtipo de delito,Modalidad,Enero,Febrero,Marzo,Abril,Mayo,Junio,Julio,Agosto,Septiembre,Octubre,Noviembre,Diciembre
2018,Centro,La vida y la Integridad corporal,Lesiones,Lesiones dolosas,Con arma de fuego,2,6,3,3,2,6,10.0,5.0,4.0,2.0,4.0,2.0
2018,Centro,La vida y la Integridad corporal,Lesiones,Lesiones dolosas,Con arma blanca,2,7,9,3,9,11,10.0,10.0,6.0,9.0,8.0,8.0
2018,Centro,La vida y la Integridad corporal,Lesiones,Lesiones dolosas,Con otro elemento,90,101,88,97,127,112,116.0,83.0,80.0,115.0,75.0,72.0
2018,Centro,La vida y la Integridad corporal,Lesiones,Lesiones dolosas,No especificado,17,34,44,36,33,30,42.0,33.0,35.0,37.0,26.0,19.0
2018,Centro,La vida y la Integridad corporal,Lesiones,Lesiones culposas,Con arma de fuego,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2018,Centro,La vida y la Integridad corporal,Lesiones,Lesiones culposas,Con arma blanca,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2018,Centro,La vida y la Integridad corporal,Lesiones,Lesiones culposas,En accidente de tránsito,34,38,38,44,32,25,25.0,33.0,29.0,28.0,27.0,26.0
2018,Centro,La vida y la Integridad corporal,Lesiones,Lesiones culposas,Con otro elemento,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2018,Centro,La vida y la Integridad corporal,Lesiones,Lesiones culposas,No especificado,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2018,Centro,La vida y la Integridad corporal,Feminicidio,Feminicidio,Con arma de fuego,0,0,0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0
2018,Centro,La vida y la Integridad corporal,Feminicidio,Feminicidio,Con arma blanca,0,0,0,0,0,0,0.0,0.0,0.0,1.0,1.0,0.0
2018,Centro,La vida y la Integridad corporal,Feminicidio,Feminicidio,Con otro elemento,1,0,0,0,1,0,0.0,0.0,0.0,1.0,0.0,1.0
2018,Centro,La vida y la Integridad corporal,Feminicidio,Feminicidio,No especificado,0,0,0,2,1,1,3.0,0.0,3.0,2.0,1.0,0.0
2018,Centro,La vida y la Integridad corporal,Aborto,Aborto,Aborto,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2018,Centro,La vida y la Integridad corporal,Otros delitos que atentan contra la vida y la integridad corporal,Otros delitos que atentan contra la vida y la integridad corporal,Otros delitos que atentan contra la vida y la integridad corporal,11,10,11,7,13,11,10.0,19.0,6.0,14.0,6.0,15.0
2018,Centro,Libertad personal,Secuestro,Secuestro,Secuestro extorsivo,5,3,2,6,2,1,2.0,2.0,1.0,2.0,3.0,5.0
2018,Centro,Libertad personal,Secuestro,Secuestro,Secuestro con calidad de rehén,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2018,Centro,Libertad personal,Secuestro,Secuestro,Secuestro para causar daño,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2018,Centro,Libertad personal,Secuestro,Secuestro,Secuestro exprés,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2018,Centro,Libertad personal,Secuestro,Secuestro,Otro tipo de secuestros,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2018,Centro,Libertad personal,Tráfico de menores,Tráfico de menores,Tráfico de menores,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2018,Centro,Libertad personal,Rapto,Rapto,Rapto,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2018,Centro,Libertad personal,Otros delitos que atentan contra la libertad personal,Otros delitos que atentan contra la libertad personal,Otros delitos que atentan contra la libertad personal,12,5,21,17,21,23,20.0,23.0,19.0,21.0,15.0,10.0
2018,Centro,La libertad y la seguridad sexual,Abuso sexual,Abuso sexual,Abuso sexual,6,4,6,6,10,12,6.0,3.0,6.0,9.0,4.0,2.0
2018,Centro,La libertad y la seguridad sexual,Acoso sexual,Acoso sexual,Acoso sexual,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2018,Centro,La libertad y la seguridad sexual,Hostigamiento sexual,Hostigamiento sexual,Hostigamiento sexual,5,7,7,6,4,7,8.0,4.0,5.0,8.0,5.0,6.0
2018,Centro,La libertad y la seguridad sexual,Violación simple,Violación simple,Violación simple,2,7,18,10,10,12,17.0,13.0,9.0,15.0,4.0,6.0
2018,Centro,La libertad y la seguridad sexual,Violación equiparada,Violación equiparada,Violación equiparada,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2018,Centro,La libertad y la seguridad sexual,Incesto,Incesto,Incesto,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2018,Centro,La libertad y la seguridad sexual,Otros delitos que atentan contra la libertad y la seguridad sexual,Otros delitos que atentan contra la libertad y la seguridad sexual,Otros delitos que atentan contra la libertad y la seguridad sexual,15,17,10,16,17,19,20.0,11.0,13.0,16.0,12.0,9.0
2018,Centro,El patrimonio,Robo,Robo a casa habitación,Con violencia,15,19,16,39,17,16,13.0,7.0,11.0,14.0,13.0,13.0
2018,Centro,El patrimonio,Robo,Robo a casa habitación,Sin violencia,76,57,76,80,73,61,74.0,72.0,57.0,45.0,59.0,60.0
2018,Centro,El patrimonio,Robo,Robo de vehículo automotor,Robo de coche de 4 ruedas Con violencia,61,64,74,79,79,72,58.0,71.0,65.0,85.0,84.0,63.0
2018,Centro,El patrimonio,Robo,Robo de vehículo automotor,Robo de coche de 4 ruedas Sin violencia,166,118,136,113,117,121,125.0,110.0,105.0,109.0,132.0,109.0
2018,Centro,El patrimonio,Robo,Robo de vehículo automotor,Robo de motocicleta Con violencia,14,18,7,18,11,26,27.0,16.0,19.0,17.0,13.0,15.0
2018,Centro,El patrimonio,Robo,Robo de vehículo automotor,Robo de motocicleta Sin violencia,26,28,25,16,19,27,18.0,30.0,21.0,20.0,18.0,24.0
2018,Centro,El patrimonio,Robo,Robo de vehículo automotor,Robo de embarcaciones pequeñas y grandes Con violencia,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2018,Centro,El patrimonio,Robo,Robo de vehículo automotor,Robo de embarcaciones pequeñas y grandes Sin violencia,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2018,Centro,El patrimonio,Robo,Robo de autopartes,Con violencia,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2018,Centro,El patrimonio,Robo,Robo de autopartes,Sin violencia,0,0,0,0,0,0,1.0,0.0,0.0,1.0,0.0,0.0
2018,Centro,El patrimonio,Robo,Robo a transportista,Con violencia,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2018,Centro,El patrimonio,Robo,Robo a transportista,Sin violencia,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2018,Centro,El patrimonio,Robo,Robo a transeúnte en vía pública,Con violencia,305,283,287,342,273,284,267.0,323.0,278.0,318.0,313.0,228.0
2018,Centro,El patrimonio,Robo,Robo a transeúnte en vía pública,Sin violencia,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2018,Centro,El patrimonio,Robo,Robo a transeúnte en espacio abierto al público,Con violencia,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2018,Centro,El patrimonio,Robo,Robo a transeúnte en espacio abierto al público,Sin violencia,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2018,Centro,El patrimonio,Robo,Robo en transporte público individual,Con violencia,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2018,Centro,El patrimonio,Robo,Robo en transporte público individual,Sin violencia,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2018,Centro,El patrimonio,Robo,Robo en transporte público colectivo,Con violencia,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2018,Centro,El patrimonio,Robo,Robo en transporte público colectivo,Sin violencia,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2018,Centro,El patrimonio,Robo,Robo en transporte individual,Con violencia,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2018,Centro,El patrimonio,Robo,Robo en transporte individual,Sin violencia,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2018,Centro,El patrimonio,Robo,Robo a institución bancaria,Con violencia,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2018,Centro,El patrimonio,Robo,Robo a institución bancaria,Sin violencia,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2018,Centro,El patrimonio,Robo,Robo a negocio,Con violencia,227,192,218,186,241,180,168.0,152.0,127.0,137.0,135.0,115.0
2018,Centro,El patrimonio,Robo,Robo a negocio,Sin violencia,43,61,35,31,43,47,47.0,60.0,56.0,61.0,55.0,43.0
2018,Centro,El patrimonio,Robo,Robo de ganado,Con violencia,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2018,Centro,El patrimonio,Robo,Robo de ganado,Sin violencia,13,13,9,8,10,6,21.0,16.0,11.0,22.0,23.0,10.0
2018,Centro,El patrimonio,Robo,Robo de maquinaria,Robo de herramienta industrial o agrícola Con violencia,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2018,Centro,El patrimonio,Robo,Robo de maquinaria,Robo de herramienta industrial o agrícola Sin violencia,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2018,Centro,El patrimonio,Robo,Robo de maquinaria,Robo de tractores Con violencia,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2018,Centro,El patrimonio,Robo,Robo de maquinaria,Robo de tractores Sin violencia,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2018,Centro,El patrimonio,Robo,Robo de maquinaria,"Robo de cables, tubos y otros objetos destinados a servicios públicos Con violencia",0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2018,Centro,El patrimonio,Robo,Robo de maquinaria,"Robo de cables, tubos y otros objetos destinados a servicios públicos Sin violencia",0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2018,Centro,El patrimonio,Robo,Otros robos,Con violencia,153,162,140,153,153,148,160.0,172.0,136.0,162.0,153.0,151.0
2018,Centro,El patrimonio,Robo,Otros robos,Sin violencia,20,36,33,31,27,28,23.0,14.0,35.0,27.0,18.0,25.0
2018,Centro,El patrimonio,Fraude,Fraude,Fraude,42,34,38,35,44,31,32.0,40.0,36.0,50.0,45.0,29.0
2018,Centro,El patrimonio,Abuso de confianza,Abuso de confianza,Abuso de confianza,17,26,16,24,23,22,20.0,17.0,14.0,21.0,18.0,11.0
2018,Centro,El patrimonio,Extorsión,Extorsión,Extorsión,20,11,13,13,20,13,15.0,22.0,28.0,13.0,21.0,28.0
2018,Centro,El patrimonio,Daño a la propiedad,Daño a la propiedad,Daño a la propiedad,72,71,78,81,84,67,84.0,71.0,56.0,71.0,64.0,52.0
2018,Centro,El patrimonio,Despojo,Despojo,Despojo,8,9,18,13,21,20,22.0,18.0,23.0,16.0,14.0,9.0
2018,Centro,El patrimonio,Otros delitos contra el patrimonio,Otros delitos contra el patrimonio,Otros delitos contra el patrimonio,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2018,Centro,La familia,Violencia familiar,Violencia familiar,Violencia familiar,214,232,267,294,308,295,281.0,236.0,282.0,276.0,222.0,216.0
2018,Centro,La familia,Violencia de género en todas sus modalidades distinta a la violencia familiar,Violencia de género en todas sus modalidades distinta a la violencia familiar,Violencia de género en todas sus modalidades distinta a la violencia familiar,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2018,Centro,La familia,Incumplimiento de obligaciones de asistencia familiar,Incumplimiento de obligaciones de asistencia familiar,Incumplimiento de obligaciones de asistencia familiar,29,35,36,46,29,20,32.0,35.0,32.0,33.0,25.0,26.0
2018,Centro,La familia,Otros delitos contra la familia,Otros delitos contra la familia,Otros delitos contra la familia,1,0,2,0,1,1,1.0,2.0,1.0,0.0,0.0,2.0
2018,Centro,La sociedad,Corrupción de menores,Corrupción de menores,Corrupción de menores,1,4,3,2,3,5,2.0,2.0,1.0,0.0,1.0,0.0
2018,Centro,La sociedad,Trata de personas,Trata de personas,Trata de personas,2,1,2,1,0,4,0.0,1.0,2.0,0.0,1.0,0.0
2018,Centro,La sociedad,Otros delitos contra la sociedad,Otros delitos contra la sociedad,Otros delitos contra la sociedad,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0
2018,Centro,Otros bienes jurídicos afectados (del fuero común),Narcomenudeo,Narcomenudeo,Narcomenudeo,7,7,8,4,7,8,6.0,5.0,4.0,5.0,1.0,4.0
2018,Centro,Otros bienes jurídicos afectados (del fuero común),Amenazas,Amenazas,Amenazas,97,123,137,134,152,135,160.0,122.0,106.0,129.0,104.0,90.0
2018,Centro,Otros bienes jurídicos afectados (del fuero común),Allanamiento de morada,Allanamiento de morada,Allanamiento de morada,14,10,13,10,23,5,14.0,8.0,4.0,16.0,7.0,11.0
2018,Centro,Otros bienes jurídicos afectados (del fuero común),Evasión de presos,Evasión de presos,Evasión de presos,0,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0
2018,Centro,Otros bienes jurídicos afectados (del fuero común),Falsedad,Falsedad,Falsedad,0,0,5,3,2,2,0.0,1.0,2.0,4.0,0.0,1.0
2018,Centro,Otros bienes jurídicos afectados (del fuero común),Falsificación,Falsificación,Falsificación,17,7,4,4,12,11,5.0,11.0,6.0,26.0,12.0,5.0
2018,Centro,Otros bienes jurídicos afectados (del fuero común),Contra el medio ambiente,Contra el medio ambiente,Contra el medio ambiente,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2018,Centro,Otros bienes jurídicos afectados (del fuero común),Delitos cometidos por servidores públicos,Delitos cometidos por servidores públicos,Delitos cometidos por servidores públicos,6,10,7,11,6,5,7.0,5.0,3.0,6.0,3.0,6.0
2018,Centro,Otros bienes jurídicos afectados (del fuero común),Electorales,Electorales,Electorales,0,5,2,3,12,9,3.0,3.0,1.0,3.0,0.0,0.0
2018,Centro,Otros bienes jurídicos afectados (del fuero común),Otros delitos del Fuero Común,Otros delitos del Fuero Común,Otros delitos del Fuero Común,216,249,259,284,271,260,221.0,227.0,223.0,287.0,260.0,261.0
2018,Comalcalco,La vida y la Integridad corporal,Homicidio,Homicidio doloso,Con arma de fuego,1,2,2,1,0,4,2.0,3.0,1.0,1.0,2.0,0.0
2018,Comalcalco,La vida y la Integridad corporal,Homicidio,Homicidio doloso,Con arma blanca,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0
2018,Comalcalco,La vida y la Integridad corporal,Homicidio,Homicidio doloso,Con otro elemento,1,0,0,0,0,0,0.0,0.0,1.0,1.0,1.0,0.0
2018,Comalcalco,La vida y la Integridad corporal,Homicidio,Homicidio doloso,No especificado,0,1,1,1,0,0,0.0,1.0,0.0,0.0,0.0,0.0
2018,Comalcalco,La vida y la Integridad corporal,Homicidio,Homicidio culposo,Con arma de fuego,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2018,Comalcalco,La vida y la Integridad corporal,Homicidio,Homicidio culposo,Con arma blanca,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2018,Comalcalco,La vida y la Integridad corporal,Homicidio,Homicidio culposo,En accidente de tránsito,2,6,4,2,5,2,6.0,3.0,5.0,2.0,2.0,5.0
2018,Comalcalco,La vida y la Integridad corporal,Homicidio,Homicidio culposo,Con otro elemento,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2018,Comalcalco,La vida y la Integridad corporal,Homicidio,Homicidio culposo,No especificado,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2018,Comalcalco,La vida y la Integridad corporal,Lesiones,Lesiones dolosas,Con arma de fuego,1,1,0,0,0,1,2.0,0.0,1.0,1.0,0.0,0.0
2018,Comalcalco,La vida y la Integridad corporal,Lesiones,Lesiones dolosas,Con arma blanca,0,2,4,3,2,3,4.0,2.0,2.0,4.0,2.0,3.0
2018,Comalcalco,La vida y la Integridad corporal,Lesiones,Lesiones dolosas,Con otro elemento,10,23,17,21,14,15,20.0,9.0,18.0,21.0,13.0,12.0
2018,Comalcalco,La vida y la Integridad corporal,Lesiones,Lesiones dolosas,No especificado,8,1,4,7,10,1,5.0,4.0,4.0,6.0,4.0,3.0
2018,Comalcalco,La vida y la Integridad corporal,Lesiones,Lesiones culposas,Con arma de fuego,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2018,Comalcalco,La vida y la Integridad corporal,Lesiones,Lesiones culposas,Con arma blanca,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2018,Comalcalco,La vida y la Integridad corporal,Lesiones,Lesiones culposas,En accidente de tránsito,9,5,7,4,3,5,5.0,6.0,2.0,1.0,2.0,11.0
2018,Comalcalco,La vida y la Integridad corporal,Lesiones,Lesiones culposas,Con otro elemento,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2018,Comalcalco,La vida y la Integridad corporal,Lesiones,Lesiones culposas,No especificado,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2018,Comalcalco,La vida y la Integridad corporal,Feminicidio,Feminicidio,Con arma de fuego,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2018,Comalcalco,La vida y la Integridad corporal,Feminicidio,Feminicidio,Con arma blanca,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2018,Comalcalco,La vida y la Integridad corporal,Feminicidio,Feminicidio,Con otro elemento,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2018,Comalcalco,La vida y la Integridad corporal,Feminicidio,Feminicidio,No especificado,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0
2018,Comalcalco,La vida y la Integridad corporal,Aborto,Aborto,Aborto,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2018,Comalcalco,La vida y la Integridad corporal,Otros delitos que atentan contra la vida y la integridad corporal,Otros delitos que atentan contra la vida y la integridad corporal,Otros delitos que atentan contra la vida y la integridad corporal,1,0,4,3,1,1,2.0,2.0,1.0,1.0,6.0,2.0
2018,Comalcalco,Libertad personal,Secuestro,Secuestro,Secuestro extorsivo,0,1,0,0,0,0,0.0,0.0,1.0,0.0,0.0,1.0
2018,Comalcalco,Libertad personal,Secuestro,Secuestro,Secuestro con calidad de rehén,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2018,Comalcalco,Libertad personal,Secuestro,Secuestro,Secuestro para causar daño,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2018,Comalcalco,Libertad personal,Secuestro,Secuestro,Secuestro exprés,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2018,Comalcalco,Libertad personal,Secuestro,Secuestro,Otro tipo de secuestros,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2018,Comalcalco,Libertad personal,Tráfico de menores,Tráfico de menores,Tráfico de menores,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2018,Comalcalco,Libertad personal,Rapto,Rapto,Rapto,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2018,Comalcalco,Libertad personal,Otros delitos que atentan contra la libertad personal,Otros delitos que atentan contra la libertad personal,Otros delitos que atentan contra la libertad personal,3,1,2,2,6,6,2.0,3.0,4.0,3.0,1.0,5.0
2018,Comalcalco,La libertad y la seguridad sexual,Abuso sexual,Abuso sexual,Abuso sexual,0,1,1,0,2,0,1.0,0.0,1.0,0.0,0.0,0.0
2018,Comalcalco,La libertad y la seguridad sexual,Acoso sexual,Acoso sexual,Acoso sexual,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2018,Comalcalco,La libertad y la seguridad sexual,Hostigamiento sexual,Hostigamiento sexual,Hostigamiento sexual,0,0,0,0,0,1,0.0,0.0,0.0,1.0,0.0,0.0
2018,Comalcalco,La libertad y la seguridad sexual,Violación simple,Violación simple,Violación simple,2,0,2,0,2,1,1.0,0.0,1.0,1.0,1.0,2.0
2018,Comalcalco,La libertad y la seguridad sexual,Violación equiparada,Violación equiparada,Violación equiparada,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2018,Comalcalco,La libertad y la seguridad sexual,Incesto,Incesto,Incesto,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2018,Comalcalco,La libertad y la seguridad sexual,Otros delitos que atentan contra la libertad y la seguridad sexual,Otros delitos que atentan contra la libertad y la seguridad sexual,Otros delitos que atentan contra la libertad y la seguridad sexual,1,2,4,5,1,4,0.0,2.0,7.0,3.0,2.0,3.0
2018,Comalcalco,El patrimonio,Robo,Robo a casa habitación,Con violencia,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2018,Comalcalco,El patrimonio,Robo,Robo a casa habitación,Sin violencia,12,6,7,10,11,12,15.0,15.0,9.0,17.0,16.0,12.0
2018,Comalcalco,El patrimonio,Robo,Robo de vehículo automotor,Robo de coche de 4 ruedas Con violencia,1,0,2,0,0,0,2.0,0.0,1.0,1.0,0.0,2.0
2018,Comalcalco,El patrimonio,Robo,Robo de vehículo automotor,Robo de coche de 4 ruedas Sin violencia,19,14,10,18,18,21,29.0,29.0,24.0,25.0,23.0,21.0
2018,Comalcalco,El patrimonio,Robo,Robo de vehículo automotor,Robo de motocicleta Con violencia,3,0,6,6,0,2,2.0,3.0,1.0,1.0,6.0,1.0
2018,Comalcalco,El patrimonio,Robo,Robo de vehículo automotor,Robo de motocicleta Sin violencia,57,56,34,31,53,41,69.0,53.0,32.0,49.0,36.0,39.0
2018,Comalcalco,El patrimonio,Robo,Robo de vehículo automotor,Robo de embarcaciones pequeñas y grandes Con violencia,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2018,Comalcalco,El patrimonio,Robo,Robo de vehículo automotor,Robo de embarcaciones pequeñas y grandes Sin violencia,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2018,Comalcalco,El patrimonio,Robo,Robo de autopartes,Con violencia,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2018,Comalcalco,El patrimonio,Robo,Robo de autopartes,Sin violencia,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2018,Comalcalco,El patrimonio,Robo,Robo a transportista,Con violencia,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2018,Comalcalco,El patrimonio,Robo,Robo a transportista,Sin violencia,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2018,Comalcalco,El patrimonio,Robo,Robo a transeúnte en vía pública,Con violencia,36,33,14,32,27,20,27.0,19.0,32.0,31.0,39.0,32.0
2018,Comalcalco,El patrimonio,Robo,Robo a transeúnte en vía pública,Sin violencia,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2018,Comalcalco,El patrimonio,Robo,Robo a transeúnte en espacio abierto al público,Con violencia,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2018,Comalcalco,El patrimonio,Robo,Robo a transeúnte en espacio abierto al público,Sin violencia,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2018,Comalcalco,El patrimonio,Robo,Robo en transporte público individual,Con violencia,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2018,Comalcalco,El patrimonio,Robo,Robo en transporte público individual,Sin violencia,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2018,Comalcalco,El patrimonio,Robo,Robo en transporte público colectivo,Con violencia,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2018,Comalcalco,El patrimonio,Robo,Robo en transporte público colectivo,Sin violencia,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2018,Comalcalco,El patrimonio,Robo,Robo en transporte individual,Con violencia,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2018,Comalcalco,El patrimonio,Robo,Robo en transporte individual,Sin violencia,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2018,Comalcalco,El patrimonio,Robo,Robo a institución bancaria,Con violencia,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2018,Comalcalco,El patrimonio,Robo,Robo a institución bancaria,Sin violencia,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2018,Comalcalco,El patrimonio,Robo,Robo a negocio,Con violencia,1,5,1,2,1,0,4.0,1.0,0.0,2.0,0.0,2.0
2018,Comalcalco,El patrimonio,Robo,Robo a negocio,Sin violencia,8,8,9,15,14,13,12.0,6.0,7.0,11.0,7.0,8.0
2018,Comalcalco,El patrimonio,Robo,Robo de ganado,Con violencia,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2018,Comalcalco,El patrimonio,Robo,Robo de ganado,Sin violencia,4,3,3,7,5,4,3.0,4.0,2.0,2.0,5.0,3.0
2018,Comalcalco,El patrimonio,Robo,Robo de maquinaria,Robo de herramienta industrial o agrícola Con violencia,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2018,Comalcalco,El patrimonio,Robo,Robo de maquinaria,Robo de herramienta industrial o agrícola Sin violencia,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2018,Comalcalco,El patrimonio,Robo,Robo de maquinaria,Robo de tractores Con violencia,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2018,Comalcalco,El patrimonio,Robo,Robo de maquinaria,Robo de tractores Sin violencia,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2018,Comalcalco,El patrimonio,Robo,Robo de maquinaria,"Robo de cables, tubos y otros objetos destinados a servicios públicos Con violencia",0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2018,Comalcalco,El patrimonio,Robo,Robo de maquinaria,"Robo de cables, tubos y otros objetos destinados a servicios públicos Sin violencia",0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2018,Comalcalco,El patrimonio,Robo,Otros robos,Con violencia,19,11,10,10,8,16,22.0,23.0,15.0,15.0,31.0,28.0
2018,Comalcalco,El patrimonio,Robo,Otros robos,Sin violencia,1,1,1,1,3,0,3.0,4.0,1.0,1.0,1.0,1.0
2018,Comalcalco,El patrimonio,Fraude,Fraude,Fraude,3,3,3,4,6,10,5.0,5.0,8.0,6.0,1.0,4.0
2018,Comalcalco,El patrimonio,Abuso de confianza,Abuso de confianza,Abuso de confianza,0,2,1,2,2,1,1.0,3.0,1.0,1.0,1.0,1.0
2018,Comalcalco,El patrimonio,Extorsión,Extorsión,Extorsión,2,1,0,2,1,0,2.0,0.0,1.0,2.0,1.0,0.0
2018,Comalcalco,El patrimonio,Daño a la propiedad,Daño a la propiedad,Daño a la propiedad,8,10,14,15,10,10,16.0,9.0,13.0,20.0,8.0,5.0
2018,Comalcalco,El patrimonio,Despojo,Despojo,Despojo,3,4,3,2,2,4,1.0,1.0,2.0,5.0,0.0,1.0
2018,Comalcalco,El patrimonio,Otros delitos contra el patrimonio,Otros delitos contra el patrimonio,Otros delitos contra el patrimonio,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2018,Comalcalco,La familia,Violencia familiar,Violencia familiar,Violencia familiar,7,15,24,21,27,24,30.0,17.0,27.0,27.0,20.0,17.0
